mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6702974319458008,0.018771342416556678,0.11454901695251465,0.010514910009150476,,sqrt,2,2,300,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-320.3058647246631,-489.93023048691987,-1483.483711323436,-1051.1289882555193,-505.1543738383689,-770.0006337257814,433.3358076947986,194
1.1020534038543701,0.062060632955488484,0.1809412956237793,0.012433822837200632,,sqrt,2,2,500,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}",-321.56174449229337,-479.69805069836946,-1491.3971701212674,-1053.4847093918315,-508.5390607695026,-770.9361470946529,436.9226451388038,204
0.3100642204284668,0.031962067976651236,0.08835625648498535,0.015257394565995548,,sqrt,2,5,100,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",-334.01824114817526,-502.9097244120247,-1513.156162819608,-1022.0113546301973,-436.96522080158894,-761.8121407623189,444.4738627918983,146
0.7557026863098144,0.024917335155042186,0.11210970878601074,0.004958562035663742,,sqrt,2,5,300,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-320.7950667665317,-477.36054748322596,-1512.6439002676707,-1060.8502332191354,-453.9622324683493,-765.1223960409826,452.39311608013884,162
1.1320701599121095,0.0720203328125175,0.1510835647583008,0.012618641259213402,,sqrt,2,5,500,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 500}",-328.91438529792134,-474.99164717320406,-1509.8903975181609,-1069.1354384765898,-466.6759336849086,-769.921560430157,449.5579422207876,192
0.27336845397949217,0.042947941548727074,0.07639474868774414,0.013999236942088608,,sqrt,2,10,100,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-378.47627858781703,-488.62194102682736,-1590.7137814395073,-1111.9809385508445,-339.0683910198132,-781.7722661249618,491.52734008322966,246
0.6926206588745117,0.023363835667509318,0.13056592941284179,0.03057251763045627,,sqrt,2,10,300,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-356.86849500862934,-481.1329333899103,-1571.8006357945544,-1136.6803137027423,-294.89403202333057,-768.2752819838335,501.4322171843205,180
1.04948148727417,0.014755448395312613,0.15718355178833007,0.009237187584081834,,sqrt,2,10,500,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 500}",-355.7291864994226,-476.57704836909653,-1575.4021271603046,-1134.7291145150925,-319.3159197737374,-772.3506792635308,498.4988988104028,210
0.28296794891357424,0.012885065960136057,0.08914365768432617,0.04338010836173885,,sqrt,4,2,100,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-350.8514190024915,-516.9925893856912,-1619.4604438193046,-1126.2949676088595,-339.29485095650506,-790.5788541545704,504.30485057276104,296
0.6814791679382324,0.05040116966720359,0.13023614883422852,0.032225037145551964,,sqrt,4,2,300,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-335.46422444402,-490.6228259165616,-1620.944819031944,-1162.065176884933,-294.7237506774846,-780.7641593909887,523.4507256911794,238
